student_id,year,term,department,program,student_type,gender,race_ethnicity,age,residency_status,first_generation,financial_aid,unmet_financial_need,credits_attempted,credits_completed,completion_rate,attendance_rate,engagement_score,advising_visits,tutoring_visits,online_courses,gpa,risk_level,retention_probability,retained,graduation_probability,graduated
S02063,2023,Spring,Public Health,BS Public Health,Undergraduate,Male,Black,20,In-state,No,No,11718.0,33,32,96.1,81.0,57.0,5,1,5,3.27,Low,0.656,Yes,0.593,Yes
S02064,2023,Fall,Public Health,BS Public Health,Undergraduate,Female,Black,20,In-state,Yes,Yes,5782.0,24,17,70.9,75.3,76.2,0,0,0,1.57,High,0.235,No,0.066,Yes
S02065,2026,Fall,Nutrition,BS Nutrition,Undergraduate,Female,White,20,In-state,Yes,Yes,3128.0,24,24,100.0,87.0,53.1,3,1,3,2.8,Low,0.647,Yes,0.408,Yes
S02066,2024,Spring,Health Administration,BS Health Administration,Undergraduate,Female,White,22,In-state,No,Yes,3101.0,24,21,88.5,79.2,88.7,0,6,2,2.86,Medium,0.618,No,0.421,No
S02067,2026,Spring,Health Administration,BS Health Administration,Undergraduate,Female,Asian,22,Out-of-state,Yes,No,9846.0,32,32,100.0,100.0,70.4,5,0,0,3.84,Low,0.845,Yes,0.837,Yes
S02068,2026,Fall,Social Work,MSW,Graduate,Male,Hispanic/Latino,36,In-state,No,No,8759.0,27,27,98.4,83.9,66.0,1,2,1,2.9,Low,0.617,No,0.437,No
S02069,2026,Fall,Nutrition,BS Nutrition,Undergraduate,Female,White,21,Out-of-state,No,No,8907.0,27,26,95.2,84.1,42.1,1,0,1,3.4,Low,0.595,No,0.479,No
S02070,2022,Fall,Data Science,BS Health Data Science,Undergraduate,Male,Asian,21,In-state,Yes,Yes,7693.0,27,27,100.0,93.0,78.5,5,2,0,3.15,Low,0.785,Yes,0.674,Yes
S02071,2026,Spring,Public Health,BS Public Health,Undergraduate,Female,Black,22,Out-of-state,No,Yes,9513.0,32,30,94.6,87.3,94.1,2,3,2,2.91,Low,0.715,Yes,0.595,No
S02072,2026,Fall,Nutrition,BS Nutrition,Undergraduate,Female,White,24,In-state,No,No,9541.0,30,30,100.0,88.6,85.2,4,4,0,3.77,Low,0.824,Yes,0.796,Yes
S02073,2022,Fall,Public Health,BS Public Health,Undergraduate,Female,White,27,In-state,No,No,6282.0,24,24,100.0,68.1,54.3,2,1,1,3.25,Medium,0.509,Yes,0.391,No
S02074,2023,Spring,Social Work,BSW,Undergraduate,Male,Other/Unknown,20,In-state,No,Yes,5881.0,31,27,85.5,80.4,75.8,3,0,2,3.11,Low,0.704,Yes,0.543,Yes
S02075,2025,Fall,Nutrition,BS Nutrition,Undergraduate,Male,Hispanic/Latino,21,In-state,No,Yes,2091.0,24,24,100.0,75.9,53.3,4,0,1,3.31,Low,0.694,Yes,0.493,No
S02076,2026,Spring,Public Health,MS Epidemiology,Graduate,Female,Hispanic/Latino,29,In-state,Yes,Yes,5517.0,21,21,100.0,88.3,82.2,5,3,4,3.94,Low,0.873,Yes,0.795,Yes
S02077,2024,Spring,Data Science,BS Health Data Science,Undergraduate,Female,White,20,Out-of-state,No,Yes,4959.0,30,27,91.1,86.2,88.9,0,2,2,3.75,Low,0.8,Yes,0.717,Yes
S02078,2022,Spring,Public Health,MPH,Graduate,Female,Multiracial,29,In-state,Yes,No,8604.0,30,25,84.8,80.4,66.9,0,0,2,3.61,Low,0.689,Yes,0.571,No
S02079,2024,Fall,Health Administration,MHA,Graduate,Female,Other/Unknown,46,In-state,No,No,5519.0,18,18,100.0,87.2,78.1,1,2,2,3.4,Low,0.763,Yes,0.576,Yes
S02080,2023,Spring,Public Health,BS Public Health,Undergraduate,Female,Asian,21,In-state,No,No,6708.0,32,30,92.6,100.0,99.5,0,2,4,4.0,Low,0.874,Yes,0.854,Yes
S02081,2025,Fall,Nutrition,BS Nutrition,Undergraduate,Female,Black,22,In-state,No,No,4802.0,30,24,78.4,82.8,31.1,2,0,0,1.88,High,0.224,No,0.08,No
S02082,2026,Fall,Data Science,BS Health Data Science,Undergraduate,Female,Black,20,Out-of-state,No,Yes,8409.0,24,24,100.0,56.1,41.9,0,0,0,3.89,High,0.337,No,0.268,No
S02083,2024,Fall,Data Science,BS Health Data Science,Undergraduate,Male,Hispanic/Latino,21,Out-of-state,No,No,8890.0,30,30,100.0,81.7,55.9,2,2,4,3.26,Low,0.625,Yes,0.519,Yes
S02084,2022,Spring,Social Work,BSW,Undergraduate,Male,White,18,In-state,Yes,Yes,819.0,33,26,77.8,77.3,55.8,2,3,2,2.79,Medium,0.546,No,0.349,Yes
S02085,2025,Fall,Nutrition,MS Nutrition,Graduate,Nonbinary,Hispanic/Latino,31,In-state,No,No,8811.0,27,26,97.0,78.6,94.9,3,2,3,3.8,Low,0.819,Yes,0.75,Yes
S02086,2022,Fall,Nutrition,MS Nutrition,Graduate,Female,Other/Unknown,30,In-state,Yes,Yes,4939.0,27,27,100.0,100.0,76.6,3,3,2,3.2,Low,0.815,No,0.683,No
S02087,2023,Spring,Nutrition,BS Nutrition,Undergraduate,Nonbinary,White,23,In-state,No,Yes,7006.0,24,22,92.6,87.3,95.0,1,3,2,1.6,Medium,0.462,Yes,0.222,Yes
S02088,2023,Spring,Health Administration,BS Health Administration,Undergraduate,Male,Black,20,In-state,No,No,4607.0,27,26,98.1,85.6,99.9,3,1,2,3.34,Low,0.821,No,0.703,Yes
S02089,2026,Fall,Social Work,MSW,Graduate,Female,Asian,25,Out-of-state,No,Yes,8724.0,24,24,100.0,92.2,49.3,3,1,3,3.94,Low,0.779,Yes,0.711,No
S02090,2025,Fall,Nutrition,BS Nutrition,Undergraduate,Nonbinary,White,23,In-state,Yes,No,7915.0,27,27,100.0,94.4,100.0,2,1,1,2.69,Low,0.746,Yes,0.584,Yes
S02091,2026,Spring,Social Work,MSW,Graduate,Female,White,25,International,Yes,Yes,3131.0,27,27,99.1,72.8,58.9,0,0,0,2.76,High,0.375,No,0.189,No
S02092,2022,Fall,Social Work,BSW,Undergraduate,Female,White,23,Out-of-state,No,Yes,9791.0,27,22,82.8,73.5,64.3,0,1,1,2.52,High,0.284,Yes,0.15,No
S02093,2026,Spring,Health Administration,BS Health Administration,Undergraduate,Male,Asian,21,In-state,Yes,Yes,7458.0,33,33,100.0,92.8,72.4,2,2,0,4.0,Low,0.822,Yes,0.808,Yes
S02094,2024,Fall,Health Administration,BS Health Administration,Undergraduate,Male,White,21,In-state,No,No,2096.0,31,30,96.9,77.8,64.4,4,0,1,2.48,Medium,0.555,Yes,0.363,No
S02095,2023,Spring,Health Administration,MHA,Graduate,Female,White,23,Out-of-state,No,Yes,3510.0,27,27,100.0,86.1,86.7,0,1,2,3.06,Low,0.74,No,0.545,No
S02096,2025,Spring,Health Administration,BS Health Administration,Undergraduate,Female,White,23,In-state,No,No,8292.0,33,28,85.9,91.5,81.8,4,0,0,2.46,Low,0.681,Yes,0.49,No
S02097,2025,Fall,Public Health,BS Public Health,Undergraduate,Female,White,20,In-state,No,Yes,11042.0,24,22,93.0,78.1,80.8,0,1,1,3.65,Medium,0.632,Yes,0.598,No
S02098,2022,Fall,Social Work,BSW,Undergraduate,Male,Asian,24,In-state,No,No,4770.0,33,28,84.9,70.9,52.0,3,2,2,2.31,Medium,0.401,No,0.23,Yes
S02099,2025,Spring,Health Administration,MHA,Graduate,Male,White,32,In-state,No,No,10818.0,27,27,100.0,86.3,65.7,1,3,3,3.53,Low,0.701,Yes,0.613,No
S02100,2026,Fall,Health Administration,MHA,Graduate,Female,Multiracial,32,In-state,Yes,Yes,7933.0,18,15,81.9,87.7,71.0,2,2,2,2.59,Medium,0.571,No,0.348,No
S02101,2022,Fall,Public Health,BS Public Health,Undergraduate,Male,Multiracial,21,Out-of-state,No,Yes,4872.0,30,27,91.5,85.6,60.5,0,0,2,2.43,Medium,0.468,No,0.296,Yes
S02102,2026,Fall,Health Administration,BS Health Administration,Undergraduate,Male,Black,21,In-state,No,Yes,0.0,32,32,100.0,88.3,76.8,3,2,0,3.49,Low,0.823,Yes,0.712,Yes
S02103,2022,Fall,Data Science,BS Health Data Science,Undergraduate,Male,White,20,International,No,Yes,2123.0,33,23,70.5,83.7,62.6,5,1,0,1.72,Medium,0.478,Yes,0.21,No
S02104,2023,Spring,Nutrition,BS Nutrition,Undergraduate,Female,White,23,International,Yes,Yes,3641.0,30,29,97.9,79.7,77.4,1,2,3,3.61,Low,0.755,Yes,0.643,Yes
S02105,2025,Spring,Public Health,MS Epidemiology,Graduate,Male,Black,26,Out-of-state,No,Yes,6412.0,21,21,100.0,78.6,77.4,3,1,5,4.0,Low,0.816,Yes,0.72,Yes
S02106,2023,Spring,Health Administration,MHA,Graduate,Female,Asian,25,In-state,No,No,4368.0,24,24,100.0,98.2,84.7,1,1,3,3.52,Low,0.836,No,0.719,No
S02107,2024,Spring,Nutrition,BS Nutrition,Undergraduate,Female,Multiracial,21,In-state,No,Yes,320.0,33,33,100.0,77.2,82.6,4,1,1,3.89,Low,0.846,Yes,0.775,No
S02108,2025,Spring,Social Work,MSW,Graduate,Female,Hispanic/Latino,38,Out-of-state,No,Yes,4388.0,30,30,100.0,72.2,77.3,3,0,1,4.0,Low,0.806,Yes,0.73,Yes
S02109,2024,Fall,Health Administration,BS Health Administration,Undergraduate,Female,Other/Unknown,22,In-state,No,Yes,3348.0,30,27,91.3,94.3,100.0,4,0,1,4.0,Low,0.907,Yes,0.867,Yes
S02110,2026,Fall,Health Administration,BS Health Administration,Undergraduate,Male,Other/Unknown,23,International,Yes,Yes,7543.0,24,22,91.2,89.9,89.9,0,3,0,2.43,Medium,0.568,No,0.385,No
S02111,2026,Fall,Public Health,MS Epidemiology,Graduate,Male,White,25,Out-of-state,No,Yes,9979.0,21,21,100.0,79.2,64.0,1,3,0,3.82,Medium,0.654,No,0.602,Yes
S02112,2022,Spring,Nutrition,MS Nutrition,Graduate,Female,Black,31,In-state,No,Yes,5994.0,30,29,96.0,82.0,85.3,2,1,3,3.38,Low,0.769,Yes,0.645,Yes
S02113,2025,Fall,Social Work,BSW,Undergraduate,Male,Asian,20,Out-of-state,Yes,Yes,0.0,33,33,100.0,100.0,44.7,3,0,2,3.35,Low,0.778,Yes,0.652,Yes
S02114,2023,Fall,Social Work,BSW,Undergraduate,Female,Other/Unknown,21,In-state,Yes,Yes,2942.0,24,23,95.8,59.5,76.8,0,1,1,3.41,High,0.448,No,0.277,No
S02115,2024,Spring,Nutrition,MS Nutrition,Graduate,Male,Black,24,In-state,Yes,Yes,1696.0,24,20,81.6,91.6,79.1,1,2,0,3.06,Low,0.771,Yes,0.531,Yes
S02116,2022,Spring,Nutrition,BS Nutrition,Undergraduate,Female,White,19,In-state,Yes,No,8541.0,24,22,93.4,75.1,42.7,3,2,0,2.22,High,0.25,No,0.111,No
S02117,2026,Fall,Health Administration,MHA,Graduate,Male,Black,34,In-state,Yes,Yes,8415.0,18,15,82.9,54.6,33.5,1,1,3,1.8,High,0.117,No,0.03,No
S02118,2022,Fall,Health Administration,BS Health Administration,Undergraduate,Male,White,21,In-state,Yes,No,6914.0,24,20,85.1,84.3,69.5,1,1,1,2.61,Low,0.584,No,0.339,No
S02119,2024,Spring,Social Work,BSW,Undergraduate,Female,Black,23,In-state,No,Yes,5014.0,31,30,96.1,100.0,62.6,1,2,4,2.63,Low,0.663,Yes,0.473,No
S02120,2024,Spring,Data Science,MS Health Data Science,Graduate,Female,White,26,International,No,Yes,3530.0,21,19,91.7,78.8,46.4,2,1,2,3.39,Low,0.667,Yes,0.436,Yes
S02121,2024,Fall,Health Administration,BS Health Administration,Undergraduate,Female,White,20,In-state,No,Yes,9932.0,33,32,97.6,100.0,99.8,4,4,0,3.19,Low,0.833,Yes,0.784,Yes
S02122,2024,Fall,Nutrition,BS Nutrition,Undergraduate,Female,White,19,Out-of-state,No,Yes,5750.0,33,33,100.0,79.4,96.4,3,2,2,4.0,Low,0.848,Yes,0.82,No
S02123,2022,Spring,Social Work,BSW,Undergraduate,Male,Hispanic/Latino,19,In-state,Yes,No,4853.0,24,23,97.2,96.5,77.8,0,2,2,3.42,Low,0.777,Yes,0.643,No
S02124,2022,Fall,Nutrition,MS Nutrition,Graduate,Female,White,25,In-state,No,Yes,5634.0,27,26,95.5,95.9,95.5,5,1,2,2.61,Low,0.803,Yes,0.611,Yes
S02125,2023,Fall,Social Work,MSW,Graduate,Male,White,29,In-state,No,Yes,4271.0,30,30,100.0,100.0,73.5,5,3,6,3.44,Low,0.856,Yes,0.77,Yes
S02126,2023,Spring,Nutrition,BS Nutrition,Undergraduate,Female,Black,19,In-state,Yes,Yes,8951.0,33,32,96.3,70.5,67.7,2,3,3,3.33,Low,0.617,No,0.521,Yes
S02127,2024,Spring,Health Administration,BS Health Administration,Undergraduate,Female,White,20,In-state,No,Yes,5476.0,32,32,99.3,91.3,70.8,6,2,2,2.79,Low,0.747,Yes,0.598,Yes
S02128,2026,Spring,Social Work,BSW,Undergraduate,Male,White,25,In-state,No,Yes,323.0,24,24,100.0,80.8,52.8,2,0,1,3.14,Low,0.672,Yes,0.436,Yes
S02129,2023,Fall,Data Science,MS Health Data Science,Graduate,Female,Asian,36,In-state,No,Yes,6685.0,24,23,94.9,100.0,78.2,2,2,3,2.72,Low,0.74,Yes,0.528,Yes
S02130,2023,Spring,Health Administration,BS Health Administration,Undergraduate,Female,Black,21,In-state,No,Yes,5677.0,32,31,96.8,77.5,69.4,1,2,1,3.0,Low,0.62,Yes,0.458,No
S02131,2023,Spring,Social Work,BSW,Undergraduate,Female,White,22,Out-of-state,No,No,10743.0,33,33,100.0,84.9,64.9,4,0,0,3.97,Low,0.778,Yes,0.779,Yes
S02132,2023,Fall,Public Health,BS Public Health,Undergraduate,Female,White,20,In-state,No,Yes,1582.0,31,31,100.0,90.3,71.2,3,4,3,3.95,Low,0.851,Yes,0.793,Yes
S02133,2026,Spring,Health Administration,BS Health Administration,Undergraduate,Male,Black,21,In-state,Yes,Yes,2690.0,31,29,93.9,74.1,60.4,5,0,2,3.16,Low,0.696,No,0.515,Yes
S02134,2026,Spring,Nutrition,MS Nutrition,Graduate,Female,White,35,In-state,No,No,5012.0,18,18,100.0,77.8,83.0,0,2,0,3.94,Medium,0.746,Yes,0.652,Yes
S02135,2022,Fall,Data Science,BS Health Data Science,Undergraduate,Female,White,24,International,Yes,No,15598.0,30,30,100.0,100.0,100.0,5,2,0,3.75,Low,0.861,Yes,0.87,No
S02136,2025,Spring,Public Health,BS Public Health,Undergraduate,Female,Hispanic/Latino,25,International,No,No,7653.0,30,30,100.0,74.3,52.9,2,0,0,3.67,Low,0.651,No,0.569,No
S02137,2022,Fall,Nutrition,BS Nutrition,Undergraduate,Female,Black,25,In-state,Yes,No,6788.0,31,25,80.7,57.6,70.3,3,0,2,2.29,High,0.272,Yes,0.121,No
S02138,2026,Spring,Social Work,MSW,Graduate,Female,Black,26,Out-of-state,Yes,Yes,1477.0,30,30,100.0,82.7,45.7,6,3,2,2.38,Medium,0.567,Yes,0.345,Yes
S02139,2025,Spring,Social Work,BSW,Undergraduate,Male,White,19,International,No,Yes,7950.0,30,30,100.0,71.6,71.5,3,0,3,3.8,Low,0.727,No,0.667,Yes
S02140,2022,Spring,Data Science,BS Health Data Science,Undergraduate,Male,Multiracial,19,In-state,No,Yes,2262.0,27,26,95.2,95.8,86.8,3,3,0,3.08,Low,0.816,Yes,0.66,Yes
S02141,2024,Fall,Social Work,MSW,Graduate,Male,Hispanic/Latino,28,International,No,No,7085.0,30,30,100.0,97.4,88.1,6,4,0,3.41,Low,0.867,Yes,0.802,Yes
S02142,2022,Spring,Public Health,MS Epidemiology,Graduate,Female,White,37,In-state,Yes,Yes,2988.0,21,18,88.1,91.6,47.1,1,4,2,3.05,Low,0.67,No,0.405,Yes
S02143,2026,Spring,Public Health,MS Epidemiology,Graduate,Male,Hispanic/Latino,31,International,No,Yes,8012.0,18,18,100.0,90.5,95.4,5,3,2,3.91,Low,0.884,No,0.815,Yes
S02144,2023,Spring,Health Administration,BS Health Administration,Undergraduate,Male,Hispanic/Latino,21,In-state,No,Yes,5286.0,24,24,100.0,89.2,73.7,0,3,0,3.79,Low,0.778,Yes,0.683,No
S02145,2026,Spring,Data Science,MS Health Data Science,Graduate,Female,Asian,25,Out-of-state,No,No,6207.0,27,27,100.0,88.3,100.0,2,3,3,3.7,Low,0.852,Yes,0.777,Yes
S02146,2022,Fall,Health Administration,BS Health Administration,Undergraduate,Female,Black,20,In-state,Yes,Yes,3511.0,30,27,91.0,84.0,81.4,2,1,0,3.24,Low,0.754,No,0.597,Yes
S02147,2026,Spring,Nutrition,BS Nutrition,Undergraduate,Male,Hispanic/Latino,18,In-state,No,Yes,2871.0,33,33,98.5,100.0,72.8,1,1,0,3.12,Low,0.773,Yes,0.651,No
S02148,2023,Spring,Health Administration,BS Health Administration,Undergraduate,Female,Hispanic/Latino,19,International,Yes,Yes,8057.0,30,30,100.0,94.5,68.3,0,2,3,3.69,Low,0.755,Yes,0.704,Yes
S02149,2024,Fall,Social Work,BSW,Undergraduate,Female,White,20,In-state,No,Yes,8296.0,30,30,100.0,99.2,74.0,6,0,1,3.62,Low,0.849,Yes,0.812,Yes
S02150,2025,Spring,Social Work,BSW,Undergraduate,Female,Black,23,In-state,No,Yes,8681.0,24,19,80.4,79.4,43.3,3,0,2,1.67,High,0.204,No,0.068,No
S02151,2026,Fall,Data Science,MS Health Data Science,Graduate,Male,Asian,32,Out-of-state,Yes,Yes,5369.0,21,20,92.9,89.2,47.5,4,0,2,4.0,Low,0.806,Yes,0.7,Yes
S02152,2026,Fall,Health Administration,BS Health Administration,Undergraduate,Male,White,22,In-state,No,No,9138.0,31,30,97.8,94.9,45.1,0,2,2,3.54,Low,0.66,Yes,0.596,Yes
S02153,2022,Fall,Data Science,BS Health Data Science,Undergraduate,Male,White,24,International,Yes,Yes,5544.0,33,33,100.0,99.8,62.6,4,3,0,2.89,Low,0.742,Yes,0.614,No
S02154,2025,Fall,Health Administration,MHA,Graduate,Male,Black,37,In-state,No,Yes,7880.0,24,24,98.4,58.5,62.5,1,2,3,3.44,Medium,0.5,Yes,0.39,No
S02155,2022,Fall,Nutrition,BS Nutrition,Undergraduate,Female,Black,20,In-state,Yes,Yes,4198.0,30,28,94.2,79.4,57.6,1,0,1,3.11,Low,0.621,Yes,0.439,Yes
S02156,2025,Fall,Health Administration,BS Health Administration,Undergraduate,Female,Hispanic/Latino,22,In-state,Yes,Yes,8595.0,32,25,77.1,63.6,44.5,5,1,3,2.08,High,0.221,No,0.095,Yes
S02157,2025,Fall,Data Science,MS Health Data Science,Graduate,Male,Hispanic/Latino,33,International,No,Yes,7684.0,18,17,96.2,82.6,75.0,3,0,2,3.53,Low,0.765,No,0.603,No
S02158,2024,Spring,Nutrition,BS Nutrition,Undergraduate,Female,Black,23,In-state,No,Yes,6498.0,31,27,87.9,76.6,60.6,4,2,2,2.42,Medium,0.481,No,0.314,Yes
S02159,2024,Fall,Health Administration,BS Health Administration,Undergraduate,Male,White,25,In-state,No,No,11806.0,31,27,87.1,81.7,62.8,1,1,1,2.09,Medium,0.354,No,0.23,No
S02160,2023,Fall,Public Health,MPH,Graduate,Female,White,22,Out-of-state,No,No,10992.0,30,30,100.0,97.7,100.0,5,0,0,3.91,Low,0.895,Yes,0.883,Yes
S02161,2023,Fall,Health Administration,BS Health Administration,Undergraduate,Female,Black,20,Out-of-state,Yes,No,8756.0,24,24,100.0,90.9,64.7,2,3,0,2.83,Low,0.637,Yes,0.458,Yes
S02162,2025,Fall,Nutrition,BS Nutrition,Undergraduate,Female,Hispanic/Latino,18,In-state,No,No,12531.0,24,24,98.2,82.4,97.0,6,1,2,3.11,Low,0.765,Yes,0.665,Yes
S02163,2025,Fall,Health Administration,MHA,Graduate,Male,White,34,In-state,No,No,10277.0,30,30,100.0,79.5,68.9,1,0,3,4.0,Medium,0.695,Yes,0.711,Yes
S02164,2022,Fall,Nutrition,BS Nutrition,Undergraduate,Male,White,20,In-state,No,No,8524.0,33,33,100.0,100.0,100.0,2,1,0,3.87,Low,0.875,Yes,0.865,Yes
S02165,2025,Fall,Health Administration,BS Health Administration,Undergraduate,Male,Black,21,In-state,Yes,Yes,0.0,30,29,98.1,87.0,99.0,2,1,1,3.14,Low,0.819,Yes,0.659,Yes
S02166,2022,Spring,Nutrition,BS Nutrition,Undergraduate,Female,Asian,24,In-state,Yes,Yes,11171.0,33,28,83.4,76.2,100.0,3,2,0,2.9,Medium,0.625,Yes,0.552,No
S02167,2025,Spring,Nutrition,BS Nutrition,Undergraduate,Female,White,22,Out-of-state,No,No,15240.0,27,27,100.0,89.8,77.3,4,0,1,2.56,Medium,0.548,Yes,0.484,No
S02168,2022,Fall,Data Science,MS Health Data Science,Graduate,Female,Multiracial,30,In-state,Yes,Yes,6748.0,24,23,97.5,91.0,92.6,3,3,2,3.82,Low,0.863,Yes,0.79,Yes
S02169,2023,Fall,Data Science,BS Health Data Science,Undergraduate,Male,White,23,International,Yes,Yes,7279.0,27,26,97.8,90.4,83.3,2,1,1,3.58,Low,0.796,Yes,0.714,Yes
S02170,2025,Fall,Nutrition,BS Nutrition,Undergraduate,Male,Multiracial,22,International,No,Yes,6757.0,30,30,100.0,72.6,58.2,5,1,0,3.4,Low,0.681,Yes,0.566,Yes
S02171,2025,Fall,Social Work,MSW,Graduate,Female,Black,22,In-state,No,No,3748.0,24,22,93.7,79.5,75.0,3,0,3,2.62,Medium,0.607,No,0.38,Yes
S02172,2022,Spring,Nutrition,BS Nutrition,Undergraduate,Female,White,22,In-state,No,Yes,10576.0,30,28,93.3,81.4,75.4,3,0,0,2.45,Medium,0.505,No,0.385,Yes
S02173,2026,Spring,Health Administration,BS Health Administration,Undergraduate,Male,Hispanic/Latino,20,In-state,Yes,No,7060.0,27,27,100.0,94.3,72.5,3,2,2,4.0,Low,0.84,Yes,0.804,Yes
S02174,2025,Fall,Health Administration,MHA,Graduate,Male,White,27,In-state,No,Yes,3415.0,18,18,100.0,95.4,95.6,5,2,3,3.49,Low,0.887,Yes,0.764,Yes
S02175,2025,Fall,Nutrition,BS Nutrition,Undergraduate,Male,Hispanic/Latino,21,In-state,Yes,Yes,3465.0,31,22,71.0,75.1,44.2,1,2,2,2.57,High,0.308,No,0.136,No
S02176,2025,Spring,Public Health,BS Public Health,Undergraduate,Female,Black,23,In-state,No,Yes,2092.0,32,32,100.0,93.8,56.2,4,1,0,3.35,Low,0.782,Yes,0.666,Yes
S02177,2022,Fall,Nutrition,BS Nutrition,Undergraduate,Female,White,20,In-state,Yes,Yes,6820.0,33,30,91.5,84.3,67.7,1,0,3,3.76,Low,0.744,Yes,0.68,Yes
S02178,2024,Spring,Health Administration,BS Health Administration,Undergraduate,Female,Black,25,International,Yes,Yes,10366.0,24,24,100.0,80.9,63.3,1,2,1,2.62,Medium,0.448,Yes,0.323,No
S02179,2023,Spring,Data Science,BS Health Data Science,Undergraduate,Female,White,19,In-state,No,No,4595.0,32,32,100.0,90.3,62.3,1,1,1,2.89,Low,0.655,Yes,0.489,No
S02180,2025,Fall,Data Science,BS Health Data Science,Undergraduate,Male,Black,20,In-state,Yes,Yes,4861.0,32,31,96.0,91.4,70.5,1,4,2,3.37,Low,0.748,Yes,0.644,No
S02181,2022,Spring,Data Science,BS Health Data Science,Undergraduate,Male,White,21,In-state,No,Yes,4766.0,24,21,87.7,71.7,38.8,4,0,0,2.89,Medium,0.472,Yes,0.299,No
S02182,2025,Fall,Health Administration,BS Health Administration,Undergraduate,Female,White,18,Out-of-state,Yes,Yes,11703.0,24,24,100.0,86.5,70.6,1,3,2,3.72,Low,0.717,Yes,0.659,No
S02183,2022,Spring,Nutrition,BS Nutrition,Undergraduate,Male,Black,24,International,Yes,Yes,7759.0,30,29,98.3,88.1,89.8,4,1,0,2.72,Low,0.728,Yes,0.57,No
S02184,2024,Fall,Social Work,BSW,Undergraduate,Female,White,22,Out-of-state,No,No,11961.0,24,24,100.0,90.4,100.0,1,0,1,2.86,Medium,0.647,Yes,0.566,No
S02185,2023,Fall,Health Administration,BS Health Administration,Undergraduate,Female,White,23,In-state,Yes,Yes,5844.0,32,32,100.0,100.0,69.3,4,0,1,2.65,Low,0.729,No,0.573,Yes
S02186,2025,Spring,Data Science,BS Health Data Science,Undergraduate,Female,White,23,In-state,No,No,8439.0,33,31,95.2,94.6,50.2,2,2,2,2.58,Low,0.572,Yes,0.408,Yes
S02187,2024,Fall,Public Health,BS Public Health,Undergraduate,Male,White,23,Out-of-state,Yes,No,7486.0,32,32,100.0,100.0,75.0,5,0,1,3.73,Low,0.857,Yes,0.83,Yes
S02188,2024,Fall,Social Work,BSW,Undergraduate,Female,White,24,In-state,Yes,No,10815.0,33,26,79.4,86.4,100.0,3,2,2,2.24,High,0.469,No,0.295,No
S02189,2024,Spring,Data Science,MS Health Data Science,Graduate,Female,Hispanic/Latino,28,In-state,Yes,No,4227.0,30,26,87.0,83.7,80.1,3,2,3,3.62,Low,0.815,Yes,0.697,Yes
S02190,2023,Fall,Health Administration,BS Health Administration,Undergraduate,Female,White,21,In-state,No,Yes,4928.0,27,26,95.0,77.8,71.2,4,1,3,3.51,Low,0.755,Yes,0.628,Yes
S02191,2025,Fall,Data Science,BS Health Data Science,Undergraduate,Male,Hispanic/Latino,19,International,Yes,Yes,11593.0,24,23,97.1,99.7,84.4,3,3,1,2.84,Medium,0.681,Yes,0.598,Yes
S02192,2022,Fall,Health Administration,MHA,Graduate,Male,Black,26,Out-of-state,No,Yes,4736.0,21,21,98.0,92.9,58.9,4,0,2,3.33,Low,0.778,Yes,0.602,No
S02193,2022,Fall,Social Work,BSW,Undergraduate,Female,Hispanic/Latino,18,In-state,No,Yes,2700.0,24,22,91.1,84.8,55.2,3,0,0,3.55,Low,0.749,No,0.585,No
S02194,2026,Spring,Public Health,MS Epidemiology,Graduate,Female,White,26,In-state,Yes,Yes,477.0,18,18,100.0,75.6,73.0,3,2,2,2.43,Medium,0.581,Yes,0.287,Yes
S02195,2023,Spring,Social Work,MSW,Graduate,Female,Black,35,In-state,No,Yes,692.0,30,30,100.0,80.8,64.5,3,2,3,2.92,Low,0.707,Yes,0.474,No
S02196,2024,Spring,Health Administration,BS Health Administration,Undergraduate,Male,White,20,In-state,No,No,6881.0,24,22,93.3,84.7,100.0,2,0,3,3.43,Low,0.8,Yes,0.681,Yes
S02197,2026,Spring,Health Administration,BS Health Administration,Undergraduate,Female,White,21,International,Yes,Yes,2469.0,30,30,100.0,82.4,56.9,5,3,0,3.63,Low,0.783,No,0.677,Yes
S02198,2026,Fall,Public Health,MPH,Graduate,Female,White,30,Out-of-state,No,Yes,25.0,18,17,93.3,97.8,67.1,3,1,3,3.12,Low,0.81,Yes,0.564,Yes
S02199,2024,Spring,Social Work,BSW,Undergraduate,Female,Hispanic/Latino,20,Out-of-state,Yes,Yes,7454.0,27,22,80.9,78.1,100.0,2,2,2,2.4,Medium,0.575,Yes,0.381,Yes
S02200,2026,Spring,Social Work,MSW,Graduate,Male,Asian,36,In-state,Yes,Yes,2055.0,21,21,100.0,98.9,78.8,2,3,2,3.27,Low,0.828,Yes,0.652,Yes
S02201,2023,Fall,Data Science,MS Health Data Science,Graduate,Male,Black,36,Out-of-state,Yes,No,10277.0,21,21,99.6,77.0,58.7,0,1,3,3.41,Medium,0.541,No,0.446,Yes
S02202,2022,Spring,Social Work,BSW,Undergraduate,Female,White,21,Out-of-state,No,No,9911.0,32,31,97.1,97.6,73.0,3,3,1,2.3,Medium,0.566,No,0.453,Yes
S02203,2024,Spring,Health Administration,BS Health Administration,Undergraduate,Male,White,22,International,Yes,Yes,9172.0,24,21,88.0,83.7,70.0,2,4,0,2.82,Low,0.613,Yes,0.413,Yes
